,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
676,P00760,PRSS1,246,25785,Trypsin,"['bta:615026', 'bta:780933']","['1AQ7', '1AUJ', '1AZ8', '1BJU', '1BJV', '1BTP', '1BTW', '1BTX', '1BTY', '1BTZ', '1C1N', '1C1O', '1C1P', '1C1Q', '1C1R', '1C1S', '1C1T', '1C2D', '1C2E', '1C2F', '1C2G', '1C2H', '1C2I', '1C2J', '1C2K', '1C2L', '1C2M', '1C5P', '1C5Q', '1C5R', '1C5S', '1C5T', '1C5U', '1C5V', '1C9T', '1CE5', '1D6R', '1EB2', '1EJM', '1EZX', '1F0T', '1F0U', '1F2S', '1G36', '1G3B', '1G3C', '1G3D', '1G3E', '1G9I', '1GBT', '1GHZ', '1GI0', '1GI1', '1GI2', '1GI3', '1GI4', '1GI5', '1GI6', '1GJ6', '1HJ9', '1J8A', '1JIR', '1JRS', '1JRT', '1K1I', '1K1J', '1K1L', '1K1M', '1K1N', '1K1O', '1K1P', '1LQE', '1MAX', '1MAY', '1MTS', '1MTU', '1MTV', '1MTW', '1N6X', '1N6Y', '1NC6', '1NTP', '1O2H', '1O2I', '1O2J', '1O2K', '1O2L', '1O2M', '1O2N', '1O2O', '1O2P', '1O2Q', '1O2R', '1O2S', '1O2T', '1O2U', '1O2V', '1O2W', '1O2X', '1O2Y', '1O2Z', '1O30', '1O31', '1O32', '1O33', '1O34', '1O35', '1O36', '1O37', '1O38', '1O39', '1O3A', '1O3B', '1O3C', '1O3D', '1O3E', '1O3F', '1O3G', '1O3H', '1O3I', '1O3J', '1O3K', '1O3L', '1O3M', '1O3N', '1O3O', '1OPH', '1OX1', '1OYQ', '1P2I', '1P2J', '1P2K', '1PPC', '1PPE', '1PPH', '1QA0', '1QB1', '1QB6', '1QB9', '1QBN', '1QBO', '1QCP', '1QL7', '1QL8', '1RXP', '1S0Q', '1S0R', '1SBW', '1SFI', '1SMF', '1TAB', '1TAW', '1TGB', '1TGC', '1TGN', '1TGS', '1TGT', '1TIO', '1TLD', '1TNG', '1TNH', '1TNI', '1TNJ', '1TNK', '1TNL', '1TPA', '1TPO', '1TPP', '1TPS', '1TX7', '1TX8', '1TYN', '1UTN', '1UTO', '1UTP', '1UTQ', '1V2J', '1V2K', '1V2L', '1V2M', '1V2N', '1V2O', '1V2P', '1V2Q', '1V2R', '1V2S', '1V2T', '1V2U', '1V2V', '1V2W', '1XUF', '1XUG', '1XUH', '1XUI', '1XUJ', '1XUK', '1Y3U', '1Y3V', '1Y3W', '1Y3X', '1Y3Y', '1Y59', '1Y5A', '1Y5B', '1Y5U', '1YP9', '1YYY', '1ZR0', '1ZZZ', '2A7H', '2AGE', '2AGG', '2AGI', '2AH4', '2AYW', '2BLV', '2BLW', '2BTC', '2BY5', '2BY6', '2BY7', '2BY8', '2BY9', '2BYA', '2BZA', '2CMY', '2D8W', '2F3C', '2FI3', '2FI4', '2FI5', '2FTL', '2FTM', '2FX4', '2FX6', '2G55', '2G5N', '2G5V', '2G81', '2G8T', '2ILN', '2J9N', '2O9Q', '2OTV', '2OXS', '2PLX', '2PTC', '2PTN', '2QN5', '2QYI', '2TGA', '2TGD', '2TGP', '2TGT', '2TIO', '2TLD', '2TPI', '2UUY', '2XTT', '2ZDK', '2ZDL', '2ZDM', '2ZDN', '2ZFS', '2ZFT', '2ZHD', '2ZQ1', '2ZQ2', '3A7T', '3A7V', '3A7W', '3A7X', '3A7Y', '3A7Z', '3A80', '3A81', '3A82', '3A83', '3A84', '3A85', '3A86', '3A87', '3A88', '3A89', '3A8A', '3A8B', '3A8C', '3A8D', '3AAS', '3AAU', '3AAV', '3ATI', '3ATK', '3ATL', '3ATM', '3BTD', '3BTE', '3BTF', '3BTG', '3BTH', '3BTK', '3BTM', '3BTQ', '3BTT', '3BTW', '3D65', '3E8L', '3GY2', '3GY3', '3GY4', '3GY5', '3GY6', '3GY7', '3GY8', '3I29', '3ITI', '3LJJ', '3LJO', '3M35', '3M7Q', '3MFJ', '3MI4', '3NK8', '3NKK', '3OTJ', '3PLB', '3PLK', '3PLP', '3PM3', '3PMJ', '3PTB', '3PTN', '3PWB', '3PWC', '3PYH', '3Q00', '3QK1', '3RDZ', '3RU4', '3RXA', '3RXB', '3RXC', '3RXD', '3RXE', '3RXF', '3RXG', '3RXH', '3RXI', '3RXJ', '3RXK', '3RXL', '3RXM', '3RXO', '3RXP', '3RXQ', '3RXR', '3RXS', '3RXT', '3RXU', '3RXV', '3T25', '3T26', '3T27', '3T28', '3T29', '3TPI', '3UNQ', '3UNR', '3UNS', '3UOP', '3UPE', '3UQO', '3UQV', '3UUZ', '3UWI', '3UY9', '3V0X', '3V12', '3V13', '3VEQ', '3VPK', '4AB8', '4AB9', '4ABA', '4ABB', '4ABD', '4ABE', '4ABF', '4ABG', '4ABH', '4ABI', '4ABJ', '4AOQ', '4AOR', '4B1T', '4B2A', '4B2B', '4B2C', '4GUX', '4HGC', '4I8G', '4I8H', '4I8J', '4I8K', '4I8L', '4J2Y', '4KTS', '4KTU', '4MTB', '4NCY', '4NIV', '4NIW', '4NIX', '4NIY', '4TPI', '4TPY', '4U2W', '4XOJ', '4Y0Y', '4Y0Z', '4Y10', '4Y11', '4YTA', '5EG4', '5F6M', '5FXL', '5GIB', '5GXP', '5JYI', '5K7R', '5LGO', '5LH4', '5LH8', '5MN1', '5MNA', '5MNB', '5MNC', '5MNE', '5MNF', '5MNG', '5MNH', '5MNK', '5MNL', '5MNM', '5MNN', '5MNO', '5MNP', '5MNQ', '5MNX', '5MNY', '5MNZ', '5MO0', '5MO1', '5MO2', '5MON', '5MOO', '5MOP', '5MOQ', '5MOR', '5MOS', '5PTP', '5T3H', '6AVL', '6B6N', '6B6O', '6B6P', '6B6Q', '6B6R', '6B6S', '6B6T', '6BFP', '6BVH', '6DWF', '6DWH', '6DWR', '6DWU', '6DZF', '6E5M', '6EAT', '6EAU', '6EAV', '6EAW', '6EAX', '6FID', '6MRQ', '6QIH', '6QL0', '6SUX', '6SV0', '6SV6', '6SV8', '6SV9', '6SVB', '6SVD', '6SVG', '6SVI', '6SVJ', '6SVN', '6SVR', '6SVU', '6SVV', '6SVW', '6SVX', '6SVZ', '6SW0', '6SWV', '6SY3', '6T0M', '6T0P', '6T5W', '6T9U', '6T9V', '6U22', '6VXY', '6XYG', '6XYK', '6YDY', '6YIS', '6YIT', '6YIU', '6YIV', '6YIW', '6YIX', '6YIY', '6YZA', '6YZC', '6ZFJ', '6ZFK', '6ZQ2', '7AL8', '7AYS', '7BRV', '7BRW', '7BRX', '7BRY', '7BRZ', '7BS0', '7BS1', '7BS2', '7BS3', '7BS4', '7BS5', '7BS6', '7BS7', '7BS8', '7BS9', '7BSA', '7JR1', '7JR2', '7JWX', '7PH1']"
677,P00690,AMY2,511,57086,Alpha-amylase,['ssc:397397'],"['1BVN', '1DHK', '1HX0', '1JFH', '1KXQ', '1KXT', '1KXV', '1OSE', '1PIF', '1PIG', '1PPI', '1UA3', '1VAH', '1WO2', '3L2L', '3L2M', '4X0N']"
678,P51452,DUSP3,185,20478,DSPc,['hsa:1845'],"['1J4X', '1VHR', '3F81']"
679,Q33BM1,Gpr35,306,34283,7tm_1,['rno:367315'],[]
680,P46541,pip,288,32357,Abhydrolase_1,[],[]
681,P67775,PPP2CA,309,35594,Metallophos,['hsa:5515'],"['2IAE', '2IE3', '2IE4', '2NPP', '2NYL', '2NYM', '3C5W', '3DW8', '3FGA', '3K7V', '3K7W', '3P71', '4I5L', '4I5N', '4IYP', '4LAC', '4NY3', '5W0W', '6NTS', '7CUN', '7K36', '7PKS']"
682,P42225,Stat1,749,87197,SH2,[],[]
683,Q9NYV8,TAS2R14,317,36160,TAS2R,['hsa:50840'],[]
684,P68402,PAFAH1B2,229,25569,Lipase_GDSL_2,['hsa:5049'],['1VYH']
685,P00590,CUT1,230,23982,Cutinase,[],"['1AGY', '1CEX', '1CUA', '1CUB', '1CUC', '1CUD', '1CUE', '1CUF', '1CUG', '1CUH', '1CUI', '1CUJ', '1CUS', '1CUU', '1CUV', '1CUW', '1CUX', '1CUY', '1CUZ', '1FFA', '1FFB', '1FFC', '1FFD', '1FFE', '1OXM', '1XZA', '1XZB', '1XZC', '1XZD', '1XZE', '1XZF', '1XZG', '1XZH', '1XZI', '1XZJ', '1XZK', '1XZL', '1XZM', '2CUT', '3EF3', '3ESA', '3ESB', '3ESC', '3ESD', '3QPA', '3QPC']"
686,P83916,CBX1,185,21418,Chromo,['hsa:10951'],"['2FMM', '3F2U', '3Q6S', '5T1G', '6D07', '6D08']"
687,Q81WN7,dapA2,292,31233,DHDPS,['bar:GBAA_3935'],"['1XKY', '1XL9', '3HIJ']"
688,P31389,HRH1,488,55620,7tm_1,[],[]
689,P9WMW7,mraY,359,37713,Glycos_transf_4,['mtu:Rv2156c'],[]
690,Q672I5,psbM,34,3755,PsbM,[],[]
691,Q92947,GCDH,438,48127,Acyl-CoA_dh_1,['hsa:2639'],"['1SIQ', '1SIR', '2R0M', '2R0N']"
692,P19419,ELK1,428,44888,Ets,['hsa:2002'],"['1DUX', '5VVT']"
693,Q96C86,DCPS,337,38609,DcpS,['hsa:28960'],"['1ST0', '1ST4', '1XML', '1XMM', '3BL7', '3BL9', '3BLA', '4QDE', '4QDV', '4QEB', '5OSY']"
694,Q63273,Grik5,979,109276,ANF_receptor,['rno:24407'],"['3OM0', '3OM1', '3QLU', '3QLV', '7KS0', '7KS3']"
695,P93841,ISPE,401,44527,GHMP_kinases_N,[],[]
696,P05363,TACR2,384,43069,7tm_1,['bta:282088'],[]
697,P04401,Il5,133,15410,IL5,['mmu:16191'],['3B5K']
698,P04181,OAT,439,48535,Aminotran_3,['hsa:4942'],"['1GBN', '1OAT', '2BYJ', '2BYL', '2CAN', '2OAT', '5VWO', '6HX7', '6OIA', '6V8C', '6V8D', '7JX9', '7LK0', '7LK1', '7LNM', '7LOM', '7LON', '7TED', '7TEV', '7TFP']"
699,Q13873,BMPR2,1038,115201,Activin_recp,['hsa:659'],"['2HLQ', '3G2F', '6UNP']"
700,P06804,Tnf,235,25896,TNF,['mmu:21926'],"['2TNF', '7KP7', '7KP8']"
701,P00560,PGK1,416,44738,PGK,['sce:YCR012W'],"['1FW8', '1QPG', '3PGK']"
702,P26927,MST1,711,80320,Kringle,['hsa:4485'],"['2ASU', '4QT8']"
703,O75460,ERN1,977,109735,Pkinase,['hsa:2081'],"['2HZ6', '3P23', '4U6R', '4YZ9', '4YZC', '4YZD', '4Z7G', '4Z7H', '5HGI', '6HV0', '6HX1', '6SHC', '6URC', '6W39', '6W3A', '6W3B', '6W3C', '6W3E', '6W3K', '6XDB', '6XDD', '6XDF', '7BMK']"
704,"Q9P8R0, G4WW85, A0A0D9MXW1",,,,,[],[]
705,Q76353,,288,32199,IN_DBD_C,[],"['6L0C', '7L1P', '7L23', '7LQP', '7T9H', '7T9O', '7U2U']"
706,P51532,SMARCA4,1647,184646,BRK,['hsa:6597'],"['2GRC', '2H60', '3UVD', '5DKD', '5EA1', '6BGH', '6HR2', '6LTH', '6LTJ', '6SY2', '6ZS2']"
707,P00599,,118,13473,Phospholip_A2_1,[],[]
708,P13726,F3,295,33068,Interfer-bind,['hsa:2152'],"['1AHW', '1BOY', '1DAN', '1FAK', '1J9C', '1JPS', '1O5D', '1TFH', '1UJ3', '1W0Y', '1W2K', '1WQV', '1WSS', '1WTG', '1WUN', '1WV7', '1Z6J', '2A2Q', '2AEI', '2AER', '2B7D', '2B8O', '2C4F', '2CEF', '2CEH', '2CEZ', '2CFJ', '2EC9', '2F9B', '2FIR', '2FLB', '2FLR', '2HFT', '2PUQ', '2ZP0', '2ZWL', '2ZZU', '3ELA', '3TH2', '3TH3', '3TH4', '4IBL', '4M7L', '4YLQ', '4Z6A', '4ZMA', '5W06', '6R2W', '6Z9W']"
709,P06821,M,97,11045,Flu_M2,['vg:956528'],['5DLM']
710,Q6DE08,aurkb-a,361,41735,Pkinase,['xla:398457'],"['2BFX', '2BFY', '2VGO', '2VGP', '2VRX', '3ZTX', '4B8L', '4B8M', '4C2V', '4C2W', '5EYK', '5K3Y']"
711,P35561,Kcnj2,428,48389,IRK,['mmu:16518'],"['1U4F', '2GIX', '2XKY']"
712,O60928,KCNJ13,360,40530,IRK,['hsa:3769'],[]
713,Q8TCT1,PHOSPHO1,267,29713,Put_Phosphatase,['hsa:162466'],[]
714,Q9R1P3,Psmb2,201,22906,Proteasome,['mmu:26445'],"['3UNB', '3UNE', '3UNF', '3UNH']"
715,Q16696,CYP2A13,494,56688,p450,['hsa:1553'],"['2P85', '2PG5', '2PG6', '2PG7', '3T3S', '4EJG', '4EJH', '4EJI']"
716,P43628,KIR2DL3,341,37886,ig,['hsa:3804'],"['1B6U', '6PAG']"
717,O14733,MAP2K7,419,47485,Pkinase,['hsa:5609'],"['2DYL', '3WZU', '4UX9', '5B2K', '5B2L', '5B2M', '5Y8U', '5Y90', '5Z1D', '5Z1E', '6IB0', '6IB2', '6QFL', '6QFR', '6QFT', '6QG4', '6QG7', '6QHO', '6QHR', '6YFZ', '6YG0', '6YG1', '6YG2', '6YG3', '6YG4', '6YG5', '6YG6', '6YG7', '6YZ4', '7CBX']"
718,Q9UHF0,TAC3,121,13438,Neurokinin_B,['hsa:6866'],['1P9F']
719,Q864S1,,458,51533,CathepsinC_exc,[],[]
720,F6X9D9,,,,,[],[]
721,P48061,CXCL12,93,10666,IL8,['hsa:6387'],"['1A15', '1QG7', '1SDF', '1VMC', '2J7Z', '2K01', '2K03', '2K04', '2K05', '2KEC', '2KED', '2KEE', '2KOL', '2N55', '2NWG', '2SDF', '3GV3', '3HP3', '4LMQ', '4UAI', '6SHR']"
722,P97313,Prkdc,4128,471471,DNAPKcs_CC5,['mmu:19090'],[]
723,Q9Y233,PDE10A,779,88412,GAF,['hsa:10846'],"['2OUN', '2OUP', '2OUQ', '2OUR', '2OUS', '2OUU', '2OUV', '2OUY', '2WEY', '2Y0J', '2ZMF', '3SN7', '3SNI', '3SNL', '3UI7', '3UUO', '3WI2', '3WS8', '3WS9', '3WYK', '3WYL', '3WYM', '4AEL', '4AJD', '4AJF', '4AJG', '4AJM', '4BBX', '4DDL', '4DFF', '4FCB', '4FCD', '4HEU', '4HF4', '4LKQ', '4LLJ', '4LLK', '4LLP', '4LLX', '4LM0', '4LM1', '4LM2', '4LM3', '4LM4', '4MRW', '4MRZ', '4MS0', '4MSA', '4MSC', '4MSE', '4MSH', '4MSN', '4MUW', '4MVH', '4P0N', '4P1R', '4PHW', '4TPM', '4TPP', '4WN1', '4XY2', '4YQH', '4YS7', '4ZO5', '5AXP', '5AXQ', '5B4K', '5B4L', '5C1W', '5C28', '5C29', '5C2A', '5C2E', '5C2H', '5DH4', '5DH5', '5EDE', '5EDG', '5EDH', '5EDI', '5I2R', '5K9R', '5UWF', '5XUI', '5XUJ', '5ZNL', '6IJH', '6IJI', '6KDX', '6KDZ', '6KE0', '6KO0', '6KO1', '6KZE', '6MSA', '6MSC', '7BPI']"
724,P69905,HBA1,142,15258,Globin,"['hsa:3039', 'hsa:3040']","['1A00', '1A01', '1A0U', '1A0Z', '1A3N', '1A3O', '1A9W', '1ABW', '1ABY', '1AJ9', '1B86', '1BAB', '1BBB', '1BIJ', '1BUW', '1BZ0', '1BZ1', '1BZZ', '1C7B', '1C7C', '1C7D', '1CLS', '1CMY', '1COH', '1DKE', '1DXT', '1DXU', '1DXV', '1FDH', '1FN3', '1G9V', '1GBU', '1GBV', '1GLI', '1GZX', '1HAB', '1HAC', '1HBA', '1HBB', '1HBS', '1HCO', '1HDB', '1HGA', '1HGB', '1HGC', '1HHO', '1IRD', '1J3Y', '1J3Z', '1J40', '1J41', '1J7S', '1J7W', '1J7Y', '1JY7', '1K0Y', '1K1K', '1KD2', '1LFL', '1LFQ', '1LFT', '1LFV', '1LFY', '1LFZ', '1LJW', '1M9P', '1MKO', '1NEJ', '1NIH', '1NQP', '1O1I', '1O1J', '1O1K', '1O1L', '1O1M', '1O1N', '1O1O', '1O1P', '1QI8', '1QSH', '1QSI', '1QXD', '1QXE', '1R1X', '1R1Y', '1RPS', '1RQ3', '1RQ4', '1RQA', '1RVW', '1SDK', '1SDL', '1SHR', '1SI4', '1THB', '1UIW', '1VWT', '1XXT', '1XY0', '1XYE', '1XZ2', '1XZ4', '1XZ5', '1XZ7', '1XZU', '1XZV', '1Y01', '1Y09', '1Y0A', '1Y0C', '1Y0D', '1Y0T', '1Y0W', '1Y22', '1Y2Z', '1Y31', '1Y35', '1Y45', '1Y46', '1Y4B', '1Y4F', '1Y4G', '1Y4P', '1Y4Q', '1Y4R', '1Y4V', '1Y5F', '1Y5J', '1Y5K', '1Y7C', '1Y7D', '1Y7G', '1Y7Z', '1Y83', '1Y85', '1Y8W', '1YDZ', '1YE0', '1YE1', '1YE2', '1YEN', '1YEO', '1YEQ', '1YEU', '1YEV', '1YFF', '1YG5', '1YGD', '1YGF', '1YH9', '1YHE', '1YHR', '1YIE', '1YIH', '1YVQ', '1YVT', '1YZI', '1Z8U', '2D5Z', '2D60', '2DN1', '2DN2', '2DN3', '2DXM', '2H35', '2HBC', '2HBD', '2HBE', '2HBF', '2HBS', '2HCO', '2HHB', '2HHD', '2HHE', '2M6Z', '2W6V', '2W72', '2YRS', '3B75', '3D17', '3D7O', '3DUT', '3HHB', '3HXN', '3IA3', '3IC0', '3IC2', '3KMF', '3NL7', '3NMM', '3ODQ', '3ONZ', '3OO4', '3OO5', '3OVU', '3P5Q', '3QJB', '3QJC', '3QJD', '3QJE', '3R5I', '3S48', '3S65', '3S66', '3SZK', '3WCP', '3WHM', '4FC3', '4HHB', '4IJ2', '4L7Y', '4M4A', '4M4B', '4MQC', '4MQG', '4MQH', '4MQI', '4MQJ', '4MQK', '4N7N', '4N7O', '4N7P', '4N8T', '4NI0', '4NI1', '4ROL', '4ROM', '4WJG', '4X0L', '4XS0', '5E29', '5E6E', '5E83', '5EE4', '5HU6', '5HY8', '5JDO', '5KDQ', '5KSI', '5KSJ', '5NI1', '5SW7', '5U3I', '5UCU', '5UFJ', '5URC', '5VMM', '5WOG', '5WOH', '5X2R', '5X2S', '5X2T', '5X2U', '6BB5', '6BNR', '6BWP', '6BWU', '6DI4', '6HAL', '6HBW', '6HK2', '6KA9', '6KAE', '6KAH', '6KAI', '6KAO', '6KAP', '6KAQ', '6KAR', '6KAS', '6KAT', '6KAU', '6KAV', '6KYE', '6L5V', '6L5W', '6L5X', '6L5Y', '6LCW', '6LCX', '6NBC', '6NBD', '6NQ5', '6TB2', '6XD9', '6XDT', '6XE7', '7AET', '7AEU', '7AEV', '7CUE', '7DY3', '7DY4', '7JJQ', '7JXZ', '7JY0', '7JY1', '7JY3', '7K4M', '7PCF', '7PCH', '7PCQ', '7UD7', '7UD8', '7UF6', '7UF7', '7VDE']"
725,Q86SK9,SCD5,330,37610,FA_desaturase,['hsa:79966'],[]
726,J3SE37,,563,64607,PDE4_UCR,[],[]
727,Q8NBP7,PCSK9,692,74286,Inhibitor_I9,['hsa:255738'],"['2P4E', '2PMW', '2QTW', '2W2M', '2W2N', '2W2O', '2W2P', '2W2Q', '2XTJ', '3BPS', '3GCW', '3GCX', '3H42', '3M0C', '3P5B', '3P5C', '3SQO', '4K8R', '4NE9', '4NMX', '4OV6', '5OCA', '5VL7', '5VLA', '5VLH', '5VLK', '5VLL', '5VLP', '6E4Y', '6E4Z', '6MV5', '6OLZ', '6OM0', '6OM7', '6U26', '6U2F', '6U2N', '6U2P', '6U36', '6U38', '6U3I', '6U3X', '7ANQ']"
728,O95977,S1PR4,384,41623,7tm_1,['hsa:8698'],['2DCO']
729,P33274,Cyp4f1,524,59868,p450,[],[]
730,C5IU80,Ace1,397,45183,COesterase,[],[]
731,B9W6M3,CNA1,607,69556,Metallophos,['cdu:CD36_00650'],[]
732,P02776,PF4,101,10845,IL8,['hsa:5196'],"['1DN3', '1F9Q', '1F9R', '1F9S', '1PFM', '1PFN', '1RHP', '4R9W', '4R9Y', '4RAU']"
733,P14555,PLA2G2A,144,16083,Phospholip_A2_1,['hsa:5320'],"['1AYP', '1BBC', '1DB4', '1DB5', '1DCY', '1J1A', '1KQU', '1KVO', '1N28', '1N29', '1POD', '1POE', '3U8B', '3U8D', '3U8H', '3U8I', '5G3N']"
734,Q3HTL5,fp2B,241,27128,Peptidase_C1,[],[]
735,Q5BJR8,Rxrg,463,50893,Hormone_recep,['rno:83574'],[]
736,P33533,Oprd1,372,40450,7tm_1,['rno:24613'],[]
737,P41001,TOP2,1398,161029,DNA_gyraseB,[],[]
738,Q8I2J3,,,,,[],[]
739,Q86831,,893,98699,IN_DBD_C,[],[]
740,P28471,Gabra4,552,60951,Neur_chan_LBD,['rno:140675'],[]
741,B2RQC6,Cad,2225,243238,Amidohydro_1,['mmu:69719'],[]
742,P24735,ampC,397,43401,Beta-lactamase,['pae:PA4110'],"['2WZX', '2WZZ', '3S1Y', '3S22', '4GZB', '4HEF', '4NK3', '4OOY', '4WYY', '4WZ4', '4X68', '6UQS', '6UQT', '6UQU', '6UR3']"
743,P28839,LAP3,519,56047,Peptidase_M17,[],[]
744,Q9WVF6,Pla2g2d,144,16164,Phospholip_A2_1,['mmu:18782'],[]
745,P50750,CDK9,372,42778,Pkinase,['hsa:1025'],"['3BLH', '3BLQ', '3BLR', '3LQ5', '3MI9', '3MIA', '3MY1', '3TN8', '3TNH', '3TNI', '4BCF', '4BCG', '4BCH', '4BCI', '4BCJ', '4EC8', '4EC9', '4IMY', '4OGR', '4OR5', '5L1Z', '6CYT', '6GZH', '6W9E', '6Z45', '7NWK']"
746,Q9UBN7,HDAC6,1215,131419,Hist_deacetyl,['hsa:10013'],"['3C5K', '3GV4', '3PHD', '5B8D', '5EDU', '5KH3', '5KH7', '5KH9', '5WBN', '5WPB', '6CE6', '6CE8', '6CEA', '6CEC', '6CED', '6CEE', '6CEF']"
747,Q6GWS8,blaTEM-125,286,31365,Beta-lactamase2,['ag:AAT46414'],[]
748,P15208,Insr,1372,155610,fn3,['mmu:16337'],"['1LK2', '7SL1', '7SL2', '7SL3', '7SL4', '7SL6', '7SL7', '7STH', '7STI', '7STJ', '7STK']"
749,P35639,Ddit3,168,19189,,['mmu:13198'],[]
750,P14842,Htr2a,471,52850,7tm_1,['rno:29595'],['4OAJ']
751,Q8NB78,KDM1B,822,92098,Amino_oxidase,['hsa:221656'],"['4FWE', '4FWF', '4FWJ', '4GU0', '4GU1', '4GUR', '4GUS', '4GUT', '4GUU', '4HSU', '6R1U', '6R25']"
752,Q9NR63,CYP26B1,512,57513,p450,['hsa:56603'],[]
753,P25100,ADRA1D,572,60463,7tm_1,['hsa:146'],[]
754,Q4FZZ1,Pxk,580,65098,PX,['rno:306203'],[]
755,Q96LB1,MRGPRX2,330,37099,7tm_1,['hsa:117194'],"['7S8L', '7S8M', '7S8N', '7S8O', '7VDH', '7VDL', '7VDM', '7VUY', '7VUZ', '7VV0', '7VV3', '7VV4', '7VV5', '7VV6']"
756,P33242,Nr5a1,462,52077,Hormone_recep,['mmu:26423'],"['1YMT', '1YP0', '2FF0', '3F7D']"
757,P11980,Pkm,531,57818,PK,['rno:25630'],[]
758,P46063,RECQL,649,73457,DEAD,['hsa:5965'],"['2V1X', '2WWY', '4U7D', '6JTZ']"
759,P21556,PTAFR,342,38984,7tm_1,['cpoc:100720710'],[]
760,P43117,Ptgfr,366,40700,7tm_1,['mmu:19220'],[]
761,P43115,PTGER3,390,43310,7tm_1,['hsa:5733'],"['6AK3', '6M9T']"
762,Q13946,PDE7A,482,55505,PDEase_I,['hsa:5150'],"['1ZKL', '3G3N', '4PM0', '4Y2B']"
763,Q8G2R2,hisD,430,46072,Histidinol_dh,"['bms:BR0252', 'bsi:BS1330_I0253']","['4G07', '4G09']"
764,Q4R6F8,CCT2,535,57488,Cpn60_TCP1,[],[]
765,P28028,Braf,751,82515,C1_1,['mmu:109880'],[]
766,O95147,DUSP14,198,22255,DSPc,['hsa:11072'],['2WGP']
767,Q01344,IL5RA,420,47685,IL6Ra-bind,['hsa:3568'],"['1OBX', '1OBZ', '3QT2', '3VA2', '6H41']"
768,P49144,HTR1B,390,43496,7tm_1,['ocu:100009594'],[]
769,Q9UKI8,TLK1,766,86700,Pkinase,['hsa:9874'],[]
770,Q8IIL0,,,,,[],[]
771,O70423,Aoc3,765,84534,Cu_amine_oxid,['mmu:11754'],[]
772,Q9HCT0,FGF22,170,19663,FGF,['hsa:27006'],[]
773,P11880,murF,452,47447,Mur_ligase,"['ecj:JW0084', 'eco:b0086']",['1GG4']
774,Q93UV0,spt,420,45042,Aminotran_1_2,[],"['2JG2', '2JGT', '2W8J', '2W8T', '2W8U', '2W8V', '2W8W', '2XBN', '4BMK']"
775,Q9P1W9,PIM2,311,34190,Pkinase,['hsa:11040'],"['2IWI', '4X7Q']"
776,Q00610,CLTC,1675,191615,Clathrin,['hsa:1213'],"['2XZG', '4G55', '6E4L', '6QNN', '6QNP', '7BN1', '7BN2']"
777,P11586,MTHFD1,935,101531,FTHFS,['hsa:4522'],"['1A4I', '1DIA', '1DIB', '1DIG', '6ECP', '6ECQ', '6ECR']"
778,A5JV95,,491,53103,Pyr_redox_2,[],[]
779,P78504,JAG1,1218,133799,DSL,['hsa:182'],"['2KB9', '2VJ2', '4CBZ', '4CC0', '4CC1', '4XI7', '5BO1']"
780,P55087,AQP4,323,34830,MIP,['hsa:361'],['3GD8']
781,Q96P68,OXGR1,337,38251,7tm_1,['hsa:27199'],[]
782,Q9R744,pbp2,727,80426,Transgly,['saud:CH52_11820'],"['2OLU', '2OLV']"
783,P9WG57,thyX,250,27591,Thy1,['mtu:Rv2754c'],"['2AF6', '2GQ2', '3GWC', '3HZG']"
784,Q9X034,mtaD,406,45773,Amidohydro_1,['tma:TM0936'],"['1J6P', '1P1M', '2PLM']"
785,P09172,DBH,617,69065,Cu2_monoox_C,['hsa:1621'],['4ZEL']
786,Q9BMJ1,,676,76452,COesterase,[],[]
787,Q9BXR0,QTRT1,403,44048,TGT,['hsa:81890'],"['6H42', '6H45', '7NQ4']"
788,P09651,HNRNPA1,372,38747,HnRNPA1,['hsa:3178'],"['1HA1', '1L3K', '1PGZ', '1PO6', '1U1K', '1U1L', '1U1M', '1U1N', '1U1O', '1U1P', '1U1Q', '1U1R', '1UP1', '2H4M', '2LYV', '2UP1', '4YOE', '5MPG', '5MPL', '5ZGD', '5ZGL', '6BXX', '6DCL', '6J60', '7BX7']"
789,P53323,BUD32,261,29936,,['sce:YGR262C'],"['4WW5', '4WW7', '4WW9', '4WWA']"
790,P07753,psbA,352,39042,Photo_RC,"['cre:ChreCp021', 'cre:ChreCp057']","['6KAC', '6KAD', '6KAF']"
791,P53778,MAPK12,367,41940,Pkinase,['hsa:6300'],"['1CM8', '4QUM', '6UNA', '7CGA']"
792,Q6XUX3,DSTYK,929,105206,PK_Tyr_Ser-Thr,['hsa:25778'],[]
793,P38433,ace-1,620,71433,COesterase,['cel:CELE_W09B12.1'],[]
794,Q7Z5W3,BCDIN3D,292,33200,Bin3,['hsa:144233'],['6L8U']
795,P29597,TYK2,1187,133650,FERM_F1,['hsa:7297'],"['3LXN', '3LXP', '3NYX', '3NZ0', '3ZON', '4GFO', '4GIH', '4GII', '4GJ2', '4GJ3', '4GVJ', '4OLI', '4PO6', '4PY1', '4WOV', '5C01', '5C03', '5F1Z', '5F20', '5TKD', '5WAL', '6AAM', '6DBK', '6DBM', '6NSL', '6NZE', '6NZF', '6NZH', '6NZP', '6NZQ', '6NZR', '6OVA', '6VNS', '6VNV', '6VNX', '6VNY', '6X8F', '6X8G', '7AX4', '7K7O', '7K7Q']"
